district,area,post_code,charge,,
Faridpur,GAZIRTEK(Faridpur),,150,,
Faridpur,NAGARKANDA(Faridpur),,150,,
Faridpur,CHAR JASORDI(Faridpur),,150,,
Faridpur,DANGI(Faridpur),,150,,
Faridpur,PHULSUTI(Faridpur),,150,,
Faridpur,KAICHAIL(Faridpur),,150,,
Faridpur,LASKARDIA(Faridpur),,150,,
Faridpur,KODALIA SHOHIDNAGAR(Faridpur),,150,,
Faridpur,PURA PARA(Faridpur),,150,,
Faridpur,RAMNAGAR(Faridpur),,150,,
Faridpur,TALMA(Faridpur),,150,,
Faridpur,SADARPUR(Faridpur),,150,,
Faridpur,AKTER CHAR(Faridpur),,150,,
Faridpur,BHASHANCHAR(Faridpur),,150,,
Faridpur,CHAR BISHNUPUR(Faridpur),,150,,
Faridpur,CHAR MANAIR(Faridpur),,150,,
Faridpur,CHAR NASIRPUR(Faridpur),,150,,
Faridpur,DHEUKHALI(Faridpur),,150,,
Faridpur,KRISHNAPUR(Faridpur),,150,,
Faridpur,NARIKELBARIA(Faridpur),,150,,
Perojpur,Nazirpur (Pirojpur),,150,,
Perojpur,Kawkhali (Pirojpur),,150,,
Perojpur,Hularhat (Pirojpur),,150,,
Perojpur,Indurkani (Pirojpur),,150,,
Perojpur,Bhandaria (Pirojpur),,150,,
Barisal,Taltoli (Barguna),,150,,
Barisal,Alipur (Kolapara),,150,,
Barisal,Mohipur (Kolapara),,150,,
Barisal,Khepupara (Kolapara),,150,,
Barisal,Kuakata (Kolapara),,150,,
Barisal,Payra port (Kolapara,,150,,
Barisal,Dhankhali RPCL (Kolapara),,150,,
Barisal,Amtali (Kolapara),,150,,
Barisal,Chakamaia Union (Kolapara),,150,,
Barisal,Kachupatra(Taltoli Upazilla),,150,,
Barisal,Champapur Unio(Kolapara),,150,,
Barisal,Baliatoli Union(Kolapara),,150,,
Barisal,Dalbuganj union (Kolapara),,150,,
Barisal,lota Chapli Unio(Kolapara),,150,,
Barisal,Mithagonj Union (Kolapara),,150,,
Barisal,Dhankhali Union (Kolapara),,150,,
Barisal,Lalua Union(Kolapara Hub),,150,,
Shariatpur,Binodpur (Shariatpur Sadar),,150,,
Shariatpur,Tulasar (Shariatpur Sadar),,150,,
Shariatpur,Palong (Shariatpur Sadar),,150,,
Shariatpur,Domshar (Shariatpur Sadar),,150,,
Shariatpur,Angaria (Shariatpur Sadar),,150,,
Shariatpur,Rudrokor (Shariatpur Sadar),,150,,
Shariatpur,Chitoliya (Shariatpur Sadar),,150,,
Shariatpur,Chikondi (Shariatpur Sadar),,150,,
Shariatpur,Sholpara (Shariatpur Sadar),,150,,
Shariatpur,Shakhipur (Shariatpur),,150,,
Jhalokathi,Basonda (Jhalokathi Sadar),,150,,
Jhalokathi,Bhoirabpasha (Jhalokathi Sadar),,150,,
Jhalokathi,Binaykathi (Jhalokathi Sadar),,150,,
Jhalokathi,Baukathi (Jhalokathi Sadar),,150,,
Jhalokathi,Gabha Ramchandrapur (Jhalokathi Sadar),,150,,
Jhalokathi,Kewra (Jhalokathi Sadar),,150,,
Jhalokathi,Kirtipasha (Jhalokathi Sadar),,150,,
Jhalokathi,Chottorkanda (Jhalokathi Sadar),,150,,
Jhalokathi,Magar (Jhalokathi Sadar),,150,,
Jhalokathi,Nabogram (Jhalokathi Sadar),,150,,
Jhalokathi,Ponabulia (Jhalokathi Sadar),,150,,
Jhalokathi,Shekherhat (Jhalokathi Sadar),,150,,
Jhalokathi,Amua (Kathalia),,150,,
Jhalokathi,Awrabunia (Kathalia),,150,,
Jhalokathi,Kathalia Banai (Kathalia),,150,,
Jhalokathi,Moricbunia (Kathalia),,150,,
Jhalokathi,Munshirabad (Kathalia),,150,,
Jhalokathi,Koikhali (Kathalia),,150,,
Jhalokathi,Pathikelghata (Kathalia),,150,,
Jhalokathi,Shoulojalia (Kathalia),,150,,
Jhalokathi,Dapdapia (Nalchiti),,150,,
Jhalokathi,Kulkathi (Nalchiti),,150,,
Jhalokathi,Hodua (Nalchiti),,150,,
Jhalokathi,Kushlango (Nalchiti),,150,,
Jhalokathi,Mollarhat (Nalchiti),,150,,
Jhalokathi,Bhobanipur (Nalchiti),,150,,
Jhalokathi,Ponabalia (Nalchiti),,150,,
Jhalokathi,Taltola (Nalchiti),,150,,
Jhalokathi,Nachonmahal (Nalchiti),,150,,
Jhalokathi,Ranapasha (Nalchiti),,150,,
Jhalokathi,Shubidpur (Nalchiti),,150,,
Jhalokathi,Siddhakathi (Nalchiti),,150,,
Jhalokathi,Boroiya (Rajapur),,150,,
Jhalokathi,Galua (Rajapur),,150,,
Jhalokathi,Palot (Rajapur),,150,,
Jhalokathi,Pingri (Rajapur),,150,,
Jhalokathi,Mothbari (Rajapur),,150,,
Jhalokathi,Natun Hat (Rajapur),,150,,
Jhalokathi,Shuktagor (Rajapur),,150,,
Jhalokathi,Sturia (Rajapur),,150,,
Rajbari,Mijanpur(Rajbari Sadar),,150,,
Rajbari,Borat((Rajbari Sadar),,150,,
Rajbari,Chandoni(Rajbari Sadar),,150,,
Rajbari,Khangong(Rajbari Sadar),,150,,
Rajbari,Baniboho(Rajbari sadar),,150,,
Rajbari,Dadshi(Rajbari Sadar),,150,,
Rajbari,Mulghor(Rajbari Sadar),,150,,
Rajbari,Bosontopur(Rajbari Sadar),,150,,
Rajbari,Khankhanapur(Rajbari Sadar),,150,,
Rajbari,Alipur(Rajbari Sadar),,150,,
Rajbari,Ramkantopur(Rajbari Sadar),,150,,
Rajbari,Pachuria(Rajbari Sadar),,150,,
Rajbari,Sultanpur(Rajbari Sadar),,150,,
Rajbari,Sahidohabpur(Rajbari Sadar),,150,,
Rajbari,Doulodia(Goalondo Rajbari),,150,,
Rajbari,Debgram(Goalondo Rajbari),,150,,
Rajbari,Ujanchor(Goalondo Rajbari),,150,,
Rajbari,Sotovakla(Goalondo Rajbari),,150,,
Rajbari,Bahadurpur(Pangsha Rajbari),,150,,
Rajbari,Habashpur((Pangsha Rajbari),,150,,
Rajbari,Joshai(Pangsha Rajbari),,150,,
Rajbari,Babupara(Pangsha Rajbari),,150,,
Rajbari,Mourat(Pangsha Rajbari),,150,,
Rajbari,Patta(Pangsha Rajbari),,150,,
Rajbari,Sorisha(Pangsha Rajbari),,150,,
Rajbari,Kolimohor(Pangsha Rajbari),,150,,
Rajbari,Kosbamajail(Pangsha Rajbari),,150,,
Rajbari,Maspara(Pangsha Rajbari),,150,,
Rajbari,Islampur(Baliakandi Rajbari),,150,,
Rajbari,Bohorpur(Baliakandi Rajbari),,150,,
Rajbari,Nobabpur(Baliakandi Rajbari),,150,,
Rajbari,Narua(Baliakandi Rajbari),,150,,
Rajbari,Baliakandi(Rajbari),,150,,
Rajbari,Jongol(Baliakandi Rajbari),,150,,
Rajbari,Jamalpur(Baliakandi Rajbari),,150,,
Rajbari,Rotondia(Kalukhali Rajbari),,150,,
Rajbari,Kalikapur(Kalukhali Rajbari),,150,,
Rajbari,Boalia(Kalukhali Rajbari),,150,,
Rajbari,Majbari(Kalukhali Rajbari),,150,,
Rajbari,Modapur(Kalukhali Rajbari),,150,,
Rajbari,Shawrael(Kalukhali Rajbari),,150,,
Rajbari,Mrigi(Kalukhali Rajbari),,150,,
Madaripur,Vadroshan (Shichar),,150,,
Madaripur,Chanderchar (Shibchar),,150,,
Madaripur,Shomvuk (Shibchar),,150,,
Madaripur,Sheikhpur (Shibchar),,150,,
Madaripur,Boiratola (Shibchar),,150,,
Madaripur,Hossainer Hat (Shibchar),,150,,
Madaripur,Baghmara(Shibchar),,150,,
Madaripur,Sirail (Shibchar),,150,,
Madaripur,Uthrail (Shibchar),,150,,
Madaripur,Dattopara (Shibchar),,150,,
Madaripur,Surjonagar (Shibchar),,150,,
Madaripur,Khaser hat (Shibchar),,150,,
Madaripur,Minara (Shibchar),,150,,
Madaripur,Maler Hat (Shibchar),,150,,
Madaripur,Nasirer Mor (Panch-Char),,150,,
Madaripur,Bahadurpur ( Panch-char),,150,,
Madaripur,Bakhorkandi (Shibchar),,150,,
Madaripur,Kawrakandi (Shibchar),,150,,
Madaripur,Kathalbari (Shibchar),,150,,
Madaripur,Naodoba (Shibchar),,150,,
Madaripur,Shimana (Shibchar),,150,,
Madaripur,Kutubpur (Shibchar),,150,,
Madaripur,Munshirbazar (Shibchar),,150,,
Madaripur,Kadirpur (Shibchar),,150,,
Madaripur,2nd Nadirpar (Shibchar),,150,,
Madaripur,Lakshmipur (Kalkini),,150,,
Madaripur,Khaser Hat (Kalkini),,150,,
Madaripur,Miyar Hat ( Kalkini),,150,,
Madaripur,Mollar Hat (Kalkini),,150,,
Madaripur,Ramjanpur (Kalkini),,150,,
Madaripur,Shahebrampur ( Kalkini),,150,,
Madaripur,Faishatola (Kalkini),,150,,
Madaripur,Madra (Kalkini),,150,,
Madaripur,Vurghata (Kalkini),,150,,
Madaripur,Bhanga Bridge (Kalkini),,150,,
Madaripur,Nabogram (Kalkini),,150,,
Madaripur,Dasar (Kalkini),,150,,
Madaripur,Ghosher Hat Chowrasta (Kalkini),,150,,
Madaripur,Gagonpur (kalkini),,150,,
Madaripur,Pathuriyarpar (Kalkini),,150,,
Madaripur,Gopalpur (Kalkini),,150,,
Madaripur,Kalabari (Rajoir),,150,,
Madaripur,Kalagachiya (Rajoir),,150,,
Madaripur,Ammgram Bridge (Rajoir),,150,,
Madaripur,Lokkhonda (Rajoir),,150,,
Madaripur,Rajoir Bus Stand,,150,,
Madaripur,Yousufpur (Rajoir),,150,,
Madaripur,Shakharpar (Rajoir),,150,,
Madaripur,Tekerhat (Rajoir),,150,,
Madaripur,Kadambari (Rajoir),,150,,
Madaripur,Chagolchira (Rajoir),,150,,
Madaripur,Fullbari (Rajoir),,150,,
Madaripur,Pantapara (Rajoir),,150,,
Madaripur,Nilokkhi (Rajoir),,150,,
Madaripur,Kabirajpur (Rajoir),,150,,
Madaripur,Khospur tekerhat (Madaripur Sadar),,150,,
Madaripur,Angulkata Hat (Madaripur Sadar),,150,,
Madaripur,Mohisherchar Ferighat (Madaripur Sadar),,150,,
Madaripur,Kulpoddi Chowrsta (Madaripur Sadar),,150,,
Madaripur,Mostofapur (Madaripur Sadar),,150,,
Madaripur,Ghatokchar (Madaripur Sadar),,150,,
Madaripur,Adompur (Madaripur Sadar),,150,,
Madaripur,Shirkhara (Madaripur Sadar),,150,,
Madaripur,Sreenadi (Madaripur Sadar),,150,,
Madaripur,Mithapur (Madaripur Sadar),,150,,
Madaripur,Habiganj (Madaripur Sadar),,150,,
Madaripur,Kalirbazar (Madaripur Sadar),,150,,
Madaripur,Charnachna (Madaripur Sadar),,150,,
Madaripur,Kalikapur (Madaripur Sadar),,150,,
Madaripur,Banglabazar (Madaripur Sadar),,150,,
Madaripur,Housedi (Madaripur Sadar),,150,,
Madaripur,Bolsha (Madaripur Sadar),,150,,
Madaripur,Awaz (Madaripur Sadar),,150,,
Madaripur,Charmuguriya (Madaripur Sadar),,150,,
Madaripur,Hazrapur (Madaripur Sadar),,150,,
Madaripur,Khagdi (Madaripur Sadar),,150,,
Madaripur,Notun Bus Stand (Madaripur Sadar),,150,,
Madaripur,Puran Bazar (Madaripur Sadar),,150,,
Madaripur,Khagchora (Madaripur Sadar),,150,,
Madaripur,Madaripur Launch Ghat (Madaripur Sadar),,150,,
Madaripur,Madaripur Sadar Thana (Madaripur Sadar),,150,,
Barisal,Satla (Wazirpur Gournadi),,150,,
Barisal,Harta (Wazirpur Gournadi),,150,,
Barisal,Jolla (Wazirpur Gournadi),,150,,
Barisal,Otra (Wazirpur Gournadi),,150,,
Barisal,Sholok (Wazirpur Gournadi),,150,,
Barisal,Borakotha (Wazirpur Gournadi),,150,,
Barisal,Bamrail (Wazirpur Gournadi),,150,,
Barisal,Shikerpur (Wazirpur Gournadi),,150,,
Barisal,Torki (Khanjapur Gournadi),,150,,
Barisal,Chadshi (Gournadi),,150,,
Barisal,Mahilara (Gournadi),,150,,
Barisal,Nolchira (Gournadi),,150,,
Barisal,Batajor (Gournadi),,150,,
Barisal,Shorikal (Gournadi),,150,,
Barisal,Rajihar (Agailjhara Gournadi),,150,,
Barisal,Bakal (Agailjhara Gournadi),,150,,
Barisal,Bagdha (Agailjhara Gournadi),,150,,
Barisal,Goila (Agailjhara Gournadi),,150,,
Barisal,Rotnopur (Agailjhara Gournadi),,150,,
Bhola,Tazumuddin Bazar (Bhola),,150,,
Bhola,Khaser Hat (Tajumuddin),,150,,
Bhola,Choto Dawri (Tazumuddin-Bhola),,150,,
Bhola,Dakshin Khaser Hat Bazar (Tazumuddin-Bhola),,150,,
Bhola,Dasherhat (Tazumuddin),,150,,
Bhola,Kalirhat (Tazumuddin),,150,,
Bhola,Kazi Kandi Bazaar (Tazumuddin),,150,,
Bhola,Anand Bazar (Tazumuddin),,150,,
Bhola,Tazumuddin Bazar(Bhola),,150,,
Bhola,Molla Pukurpar (Tazumuddin),,150,,
Bhola,Muci bari Kona (Tazumuddin),,150,,
Bhola,Maniram Bazar (Kunjer Hat),,150,,
Bhola,Lebukata Bazar (Kunjer Hat),,150,,
Bhola,Kunjer Hat Bazar (Bhola),,150,,
Bhola,Makkar Pol (Kunjer Hat),,150,,
Bhola,Kunjer Hat(Bhola),,150,,
Bhola,Baidyer Pol (Kunjer Hat),,150,,
Bhola,Dalalbazar (Kunjer Hat),,150,,
Bhola,Fakirhat (Kunjer Hat-Bhola),,150,,
Bhola,Laldigir par (Borhanuddin),,150,,
Bhola,Borhanganj (Borhanuddin),,150,,
Bhola,Gas field (Borhanuddin),,150,,
Bhola,Udaipur Rastar Matha (Borhanuddin),,150,,
Bhola,Daulatkhan Rastar Matha (Borhanuddin),,150,,
Bhola,Naya Miarhat (Borhanuddin),,150,,
Bhola,Hakimuddin (Borhanuddin),,150,,
Bhola,Khas Mahal (Borhanuddin),,150,,
Bhola,Abulbazar (Borhanuddin),,150,,
Bhola,Miya Barir Darja (Borhanuddin),,150,,
Bhola,Powerplant (Borhanuddin),,150,,
Bhola,Mizirbazar (Borhanuddin),,150,,
Bhola,Kaciya chowmohani (Borhanuddin),,150,,
Bhola,Golpar Hajir Hat (Borhanuddin),,150,,
Bhola,Deula Santirhat (Borhanuddin),,150,,
Bhola,Lalmohon (Charfession),,150,,
Bhola,Hazirhat (Manpura-Bhola),,150,,
Bhola,Hazirhat (Dularhat),,150,,
Bhola,Dakkhin Aicha (Charfession),,150,,
Bhola,Ahmedpur (Charfession),,150,,
Bhola,Shoshivushon (Charfession),,150,,
Bhola,Dularhat (Charfession),,150,,
Bhola,Jonota Bazar (Manpura),,150,,
Bhola,Hazirhat (Charfession ),,150,,
Bhola,Hazirhat Dularhat (Charfession ),,150,,
Bhola,Boro Dawri (Lalmohan),,150,,
Bhola,Mongol Shikdar (Lalmohon),,150,,
Bhola,Raichad (Lalmohon),,150,,
Bhola,Loadharing (Lalmohon),,150,,
Bhola,Sona miar Bazar(Lalmohan),,150,,
Bhola,Kattar Hat (Lalmohon),,150,,
Bhola,Ghosher Hat (Charfession),,150,,
Barguna,Badarkhali (Barguna Sadar),,150,,
Barguna,Gauri Channa (Barguna Sadar),,150,,
Barguna,FulJhuri (Barguna Sadar),,150,,
Barguna,Keorabunya (Barguna Sadar),,150,,
Barguna,Ayala Patakata (Barguna Sadar),,150,,
Barguna,Burir Char (Barguna Sadar),,150,,
Barguna,Dhalua (Barguna Sadar),,150,,
Barguna,M Baliatali (Barguna Sadar),,150,,
Barguna,Naltona (Barguna Sadar),,150,,
Barguna,Purakata (Barguna Sadar),,150,,
Barguna,Bamna(Mathbaria),,150,,
Barguna,Douyatola (Bamna),,150,,
Barguna,Bukabunia (Bamna),,150,,
Barguna,Raihanpur (Patharghata),,150,,
Barguna,Nacnapara (Patharghata),,150,,
Barguna,Charduani (Patharghata),,150,,
Barguna,Kalmegha (Patharghata),,150,,
Barguna,Kakchira (Patharghata),,150,,
Barguna,Kathaltoli (Patharghata-Barguna),,150,,
Barguna,Bibichini (Betagi),,150,,
Barguna,Hosnabad (Betagi),,150,,
Barguna,Mokamia (Batagi),,150,,
Barguna,Buramojumdar - Kauniya (Betagi),,150,,
Barguna,Kajirabad (Betagi),,150,,
Barguna,Sorishamuri (Betagi),,150,,
Sylhet,Kandi gram (bishwanath),,150,,
Sylhet,miajaner gaon (bishwanath),,150,,
Sylhet,Motuk kuna (bishwanath),,150,,
Sylhet,Doshpaika (bishwanath),,150,,
Sylhet,Kade pur (bishwanath),,150,,
Sylhet,Ramdhana  (bishwanath),,150,,
Sylhet,Boiragi bazar (bishwanath),,150,,
Sylhet,Noya bondor bazar (bishwanath),,150,,
Sylhet,Khazanchi (bishwanath),,150,,
Sylhet,Miro gaon (bishwanath),,150,,
Sylhet,Rajnogor (Bishwanath),,150,,
Sylhet,Ponaulla Bazar (bishwanath),,150,,
Sylhet,Kurua Bazar (Osmaninagar),,150,,
Sylhet,Doyamir (Osmaninagar),,150,,
Sylhet,Boaljur(Osmaninagar),,150,,
Sylhet,Burunga( Osmaninagar),,150,,
Sylhet,Golmukhafon (Osmaninagar),,150,,
Sylhet,Hajipur(Osmaninagar),,150,,
Sylhet,Umor pur (Goalabazar),,150,,
Sylhet,Khadimpur (Goalabazar),,150,,
Sylhet,Gourinath (Balaganj),,150,,
Sylhet,Gohorpur (Balaganj),,150,,
Sylhet,Kamal bazar (bishwanath),,150,,
Sylhet,Najir bazar (Osmaninagar),,150,,
Sylhet,Begumpur (goalabazar),,150,,
Sylhet,Rashidpur (bishwanath),,150,,
Comilla,Bagmara,,150,,
Comilla,Lalmai,,150,,
Comilla,Jalam,,150,,
Comilla,Barura Sadar,,150,,
Comilla,Aganagar,,150,,
Comilla,Vobanipur,,150,,
Comilla,Uttar Shilmuri,,150,,
Comilla,Dakshin Shilmuri,,150,,
Comilla,Chondimura,,150,,
Comilla,Galimpur,,150,,
Comilla,Shilmuri,,150,,
Comilla,Poyalghacha,,150,,
Comilla,Adda,,150,,
Comilla,Uttar Khosbash,,150,,
Comilla,Dakkhin Khoshbash,,150,,
Comilla,Rammohon,,150,,
Comilla,Dewora,,150,,
Comilla,Chitokda,,150,,
Comilla,Madhaiya (Cumilla),,150,,
Noakhali,Nijumdip (Hatiya),,150,,
Sherpur,Gurduar Nakla,,150,,
Sherpur,Pathakata Nakla,,150,,
Sherpur,Nunni Nalitabari,,150,,
Sherpur,Dhanshail Jhenaigati,,150,,
Jamalpur,Battajore Bakshiganj,,150,,
Jamalpur,Nilakshmia Bakshiganj,,150,,
Jamalpur,Shadhur Para Bakshiganj,,150,,
Jamalpur,Dhanua Bakshiganj,,150,,
Sherpur,Garjaripa Srebardi,,150,,
Sherpur,Bhelua Sribardi,,150,,
Sherpur,Kurikahania Sribardi,,150,,
Sherpur,Ghazir Khamar Sheprur Sadar,,150,,
Sherpur,Bajitkhila  Sheprur Sadar,,150,,
Sherpur,Bhatsala Sheprur Sadar,,150,,
Sherpur,Pakuria Sheprur Sadar,,150,,
Netrokona,Teligati  Atpara,,150,,
Netrokona,Duaz Atpara,,150,,
Netrokona,Baniajan Atpara,,150,,
Netrokona,Asma Barhatta,,150,,
Netrokona,Thakurakona Barhatta,,150,,
Netrokona,Singhar Bangla Barhatta,,150,,
Netrokona,Baushi Barhatta,,150,,
Netrokona,Barhatta Sadar  Barhatta,,150,,
Netrokona,Fakira Bazar Barhatta,,150,,
Netrokona,Jaria Durgapur,,150,,
Netrokona,Janjail Durghapur,,150,,
Netrokona,Krisnochor Bazar Durgapur,,150,,
Netrokona,Birishiri Durgapur,,150,,
Netrokona,Utrail Durgapur,,150,,
Netrokona,Chandighar Durgapur,,150,,
Netrokona,Kailati Kalmakanda,,150,,
Netrokona,Nazirpur Kalmakanda,,150,,
Netrokona,Lengura Kalmakanda,,150,,
Netrokona,Kalmakanda Sadar,,150,,
Netrokona,Ganda Kendua,,150,,
Netrokona,Chirang Kendua,,150,,
Netrokona,Madanpur Kendua,,150,,
Netrokona,Noapara Kendua,,150,,
Netrokona,Mashka Kendua,,150,,
Netrokona,Muzaffarpur Kendua,,150,,
Netrokona,Sandikona Kendau,,150,,
Netrokona,Kendua Sadar,,150,,
Netrokona,Kaitail Madan,,150,,
Netrokona,Maghan Madan,,150,,
Netrokona,Madan Centar,,150,,
Netrokona,Birampur Mohangonj,,150,,
Netrokona,Maghan Siadhar Mohangonj,,150,,
Netrokona,Mohangonj Sadar,,150,,
Netrokona,Agia Purbadhala,,150,,
Netrokona,Khalishapur Purbadhala,,150,,
Netrokona,Hogla Purbadhala,,150,,
Netrokona,Purbadhala Sadar,,150,,
Netrokona,Shemgonj Purbadhala,,150,,
Sunamganj,Paikurati Dharmapasha,,150,,
Sunamganj,Selborash Dharmapasha,,150,,
Sunamganj,Dharmapasha Sadar,,150,,
Netrokona,Challishav Netrokona,,150,,
Netrokona,Dakshin Bishiura Netrokona,,150,,
Netrokona,Medni Netrokona,,150,,
Netrokona,Netrokona Sadar,,150,,
Tangail,Sagordighi(Modhupur),,150,,
Tangail,Garo Bazar(Modhupur),,150,,
Tangail,Hamidpur(Modhupur),,150,,
Tangail,Kadomtoli(Modhupur),,150,,
Tangail,Jhorka(Modhupur),,150,,
Tangail,Kakraid(Modhupur),,150,,
Tangail,Dhalapara(Modhupur),,150,,
Tangail,Ghatail Senanibash(Modhupur),,150,,
Mymensingh,Morlicbari Bazar ( Valuka ),,150,,
Mymensingh,Batajor Bazar ( Valuka ),,150,,
Mymensingh,Angargara Bazar ( Valuka ),,150,,
Mymensingh,Mastarbari ( Valuka ),,150,,
Mymensingh,Sridstore Bazar ( Valuka ),,150,,
Mymensingh,Shantiganz ( Gafargaon ),,150,,
Mymensingh,Rasulpur ( Gafargaon ),,150,,
Mymensingh,Maoshakhali ( Pagla ),,150,,
Mymensingh,Eschooler Bazar ( Pagla ),,150,,
Mymensingh,Bord Bazar ( Pagla ),,150,,
Mymensingh,Goespur ( Pagla ),,150,,
Mymensingh,Bagar Bazar ( Valuka ),,150,,
Mymensingh,Utura ( Valuka ),,150,,
Mymensingh,Nizuri ( Valuka ),,150,,
Mymensingh,Purabari ( Trishal ),,150,,
Mymensingh,Trishal Sadar,,150,,
Mymensingh,Balipara ( Trishal ),,150,,
Mymensingh,Kalir Bazar ( Trishal ),,150,,
Mymensingh,Vora Doba ( Trishal ),,150,,
Mymensingh,Bailor ( Trishal ),,150,,
Mymensingh,Horirampur ( Trishal ),,150,,
Habiganj,Asampara (Shayestagnj),,150,,
Habiganj,Noapara (Madhabpur),,150,,
Habiganj,Montola (Madhabpur),,150,,
Habiganj,Mirpurbazar (Shayestaganj),,150,,
Habiganj,Olipur (Shayestaganj),,150,,
Habiganj,Markuli (Nabiganj),,150,,
Habiganj,Kadirganj (Nabiganj),,150,,
Moulvibazar,Ashidron (Sreemangal),,150,,
Moulvibazar,Bhunabir  (Sreemangal),,150,,
Moulvibazar,Kalapur (Sreemangal),,150,,
Moulvibazar,Kalighat (Sreemangal),,150,,
Moulvibazar,Mirzapur (Sreemangal),,150,,
Moulvibazar,Rajghat (Sreemangal),,150,,
Moulvibazar,Satgaon (Sreemangal),,150,,
Moulvibazar,Sindurkhan (Sreemangal),,150,,
Moulvibazar,Madhabpur (Kamalganj),,150,,
Moulvibazar,Ali Nagar (Kamalganj),,150,,
Moulvibazar,Bhanugach (Kamalganj),,150,,
Moulvibazar,Islampur (Kamalganj),,150,,
Moulvibazar,Akhailkura (Moulvibazar),,150,,
Moulvibazar,Amtail (Moulvibazar),,150,,
Moulvibazar,Giasnagar (Moulvibazar),,150,,
Moulvibazar,Kamalpur (Moulvibazar),,150,,
Moulvibazar,Khalilpur (Moulvibazar),,150,,
Moulvibazar,Manumukh (Moulvibazar),,150,,
Moulvibazar,Mostafapur (Moulvibazar),,150,,
Moulvibazar,Nazirabad (Moulvibazar),,150,,
Moulvibazar,Kagabala (Moulvibazar),,150,,
Patuakhali,Labukhali (Dumki),,150,,
Patuakhali,Badarpur (Patuakhali Sadar),,150,,
Patuakhali,Boro Bighai (Patuakhali Sadar),,150,,
Patuakhali,Choto Bighai (Patuakhali Sadar),,150,,
Patuakhali,Itbaria (Patuakhali Sadar),,150,,
Patuakhali,Jainkathi (Patuakhali Sadar),,150,,
Patuakhali,Kalikapur (Patuakhali Sadar),,150,,
Patuakhali,Laukathi (Patuakhali Sadar),,150,,
Patuakhali,Lohalia (Patuakhali Sadar),,150,,
Patuakhali,Madarbunia (Patuakhali Sadar),,150,,
Patuakhali,Marichbunia (Patuakhali Sadar),,150,,
Patuakhali,Badura Bazar(Auliapur),,150,,
Patuakhali,Sheikh Hasina cantonment (Lebukhali, Patuakhali),No,1%,
Patuakhali,Adabaria (Bauphal),,150,,
Patuakhali,Daspara (Bauphal),,150,,
Patuakhali,Dhulia (Bauphal),,150,,
Patuakhali,Kanchi Para (Bauphal),,150,,
Patuakhali,Kalisuri (Bauphal),,150,,
Patuakhali,Kanakdia (Bauphal),,150,,
Patuakhali,Keshabpur (Bauphal),,150,,
Patuakhali,Nowmala (Bauphal),,150,,
Patuakhali,Nazirpur (Bauphal),,150,,
Patuakhali,Bahrampur (Dashmina),,150,,
Patuakhali,Banshbaria (Dashmina),,150,,
Patuakhali,Rangopaldi (Dashmina),,150,,
Patuakhali,Amkhola (Galachipa),,150,,
Patuakhali,Chalitabunia (Galachipa),,150,,
Patuakhali,Char Kajal (Galachipa),,150,,
Patuakhali,Chiknikandi (Galachipa),,150,,
Patuakhali,Golkhali (Galachipa),,150,,
Patuakhali,Panpatty (Galachipa),,150,,
Patuakhali,Char Bishwas (Galachipa),,150,,
Patuakhali,Char Montaj (Galachipa),,150,,
Patuakhali,Gazalia (Galachipa),,150,,
Patuakhali,Rangabali (Dashmina),,150,,
Perojpur,Swarupkathi,,150,,
Perojpur,Inderhat (Swarupkathi),,150,,
Perojpur,Miarhat (Swarupkathi),,150,,
Perojpur,Dubi Bazar (Swarupkathi),,150,,
Perojpur,Sangitkathi (Swarupkathi),,150,,
Perojpur,Kuriana (Swarupkathi),,150,,
Perojpur,Mahmudkathi (Swarupkathi),,150,,
Perojpur,Korfa (Swarupkathi),,150,,
Perojpur,Sohagdol (Swarupkathi),,150,,
Perojpur,Alkir hat (Swarupkathi),,150,,
Perojpur,Balihari (Swarupkathi),,150,,
Perojpur,Nanduhar (Swarupkathi),,150,,
Perojpur,Kaurikhara  (swarupkathi),,150,,
Perojpur,Jalabari (Swarupkathi),,150,,
Perojpur,Hogla Betka (Swarupkathi),,150,,
Perojpur,Ekota bajar (Swarupkathi),,150,,
Perojpur,Uribuniya (Swarupkathi),,150,,
Perojpur,Batnatola (Swarupkathi),,150,,
Perojpur,Doihari (Swarupkathi),,150,,
Perojpur,Sutiakathi (Swarupkathi),,150,,
Brahmanbaria,Harashpur (Bijoynagar)-Brahmanbaria,,150,,
Brahmanbaria,Champaknagar (Bijoynagar)-Brahmanbaria,,150,,
Brahmanbaria,Mugra Bazar (Akhaura)-Brahmanbaria,,150,,
Brahmanbaria,Gazibazar (Bijoynagar)-Brahmanbaria,,150,,
Brahmanbaria,Azampur (Akhaura)-Brahmanbaria,,150,,
Brahmanbaria,Durgapur (Akhaura)-Brahmanbaria,,150,,
Brahmanbaria,Moniondho (Akhaura)-Brahmanbaria,,150,,
Brahmanbaria,Amtoli Bazar (Bijoynagar)-Brahmanbaria,,150,,
Brahmanbaria,Islampur  (Bijoynagar),,150,,
Brahmanbaria,KalibariÂ  (Bijoynagar)-Brahmanbaria,,150,,
Brahmanbaria,BishnupurÂ  (Bijoynagar)-Brahmanbaria,,150,,
Brahmanbaria,PottonÂ  (Bijoynagar)-Brahmanbaria,,150,,
Brahmanbaria,Debagram (Akhaura)-Brahmanbaria,,150,,
Brahmanbaria,Paharpur (Bijoy nagar-Brahmanbaria),,150,,
