District,Area,Post Code,Charge(1kg),Charge(2kg),Charge(3kg),,
Madaripur,Miyar Hat ( Kalkini),,150,180,210,,
Madaripur,Mollar Hat (Kalkini),,150,180,210,,
Madaripur,Ramjanpur (Kalkini),,150,180,210,,
Madaripur,Shahebrampur ( Kalkini),,150,180,210,,
Madaripur,Faishatola (Kalkini),,150,180,210,,
Madaripur,Madra (Kalkini),,150,180,210,,
Madaripur,Vurghata (Kalkini),,150,180,210,,
Madaripur,Bhanga Bridge (Kalkini),,150,180,210,,
Madaripur,Nabogram (Kalkini),,150,180,210,,
Madaripur,Dasar (Kalkini),,150,180,210,,
Madaripur,Ghosher Hat Chowrasta (Kalkini),,150,180,210,,
Madaripur,Gagonpur (kalkini),,150,180,210,,
Madaripur,Pathuriyarpar (Kalkini),,150,180,210,,
Madaripur,Gopalpur (Kalkini),,150,180,210,,
Madaripur,Kalabari (Rajoir),,150,180,210,,
Madaripur,Kalagachiya (Rajoir),,150,180,210,,
Madaripur,Ammgram Bridge (Rajoir),,150,180,210,,
Madaripur,Lokkhonda (Rajoir),,150,180,210,,
Madaripur,Rajoir Bus Stand,,150,180,210,,
Madaripur,Yousufpur (Rajoir),,150,180,210,,
Madaripur,Shakharpar (Rajoir),,150,180,210,,
Madaripur,Tekerhat (Rajoir),,150,180,210,,
Madaripur,Kadambari (Rajoir),,150,180,210,,
Madaripur,Chagolchira (Rajoir),,150,180,210,,
Madaripur,Fullbari (Rajoir),,150,180,210,,
Madaripur,Pantapara (Rajoir),,150,180,210,,
Madaripur,Nilokkhi (Rajoir),,150,180,210,,
Madaripur,Kabirajpur (Rajoir),,150,180,210,,
Madaripur,Khospur tekerhat (Madaripur Sadar),,150,180,210,,
Madaripur,Angulkata Hat (Madaripur Sadar),,150,180,210,,
Madaripur,Mohisherchar Ferighat (Madaripur Sadar),,150,180,210,,
Madaripur,Kulpoddi Chowrsta (Madaripur Sadar),,150,180,210,,
Madaripur,Mostofapur (Madaripur Sadar),,150,180,210,,
Madaripur,Ghatokchar (Madaripur Sadar),,150,180,210,,
Madaripur,Adompur (Madaripur Sadar),,150,180,210,,
Madaripur,Shirkhara (Madaripur Sadar),,150,180,210,,
Madaripur,Sreenadi (Madaripur Sadar),,150,180,210,,
Madaripur,Mithapur (Madaripur Sadar),,150,180,210,,
Madaripur,Habiganj (Madaripur Sadar),,150,180,210,,
Madaripur,Kalirbazar (Madaripur Sadar),,150,180,210,,
Madaripur,Charnachna (Madaripur Sadar),,150,180,210,,
Madaripur,Kalikapur (Madaripur Sadar),,150,180,210,,
Madaripur,Banglabazar (Madaripur Sadar),,150,180,210,,
Madaripur,Housedi (Madaripur Sadar),,150,180,210,,
Madaripur,Bolsha (Madaripur Sadar),,150,180,210,,
Madaripur,Awaz (Madaripur Sadar),,150,180,210,,
Madaripur,Charmuguriya (Madaripur Sadar),,150,180,210,,
Madaripur,Hazrapur (Madaripur Sadar),,150,180,210,,
Madaripur,Khagdi (Madaripur Sadar),,150,180,210,,
Madaripur,Notun Bus Stand (Madaripur Sadar),,150,180,210,,
Madaripur,Puran Bazar (Madaripur Sadar),,150,180,210,,
Madaripur,Khagchora (Madaripur Sadar),,150,180,210,,
Madaripur,Madaripur Launch Ghat (Madaripur Sadar),,150,180,210,,
Madaripur,Madaripur Sadar Thana (Madaripur Sadar),,150,180,210,,
Barisal,Satla (Wazirpur Gournadi),,150,180,210,,
Barisal,Harta (Wazirpur Gournadi),,150,180,210,,
Barisal,Jolla (Wazirpur Gournadi),,150,180,210,,
Barisal,Otra (Wazirpur Gournadi),,150,180,210,,
Barisal,Sholok (Wazirpur Gournadi),,150,180,210,,
Barisal,Borakotha (Wazirpur Gournadi),,150,180,210,,
Barisal,Bamrail (Wazirpur Gournadi),,150,180,210,,
Barisal,Shikerpur (Wazirpur Gournadi),,150,180,210,,
Barisal,Torki (Khanjapur Gournadi),,150,180,210,,
Barisal,Chadshi (Gournadi),,150,180,210,,
Barisal,Mahilara (Gournadi),,150,180,210,,
Barisal,Nolchira (Gournadi),,150,180,210,,
Barisal,Batajor (Gournadi),,150,180,210,,
Barisal,Shorikal (Gournadi),,150,180,210,,
Barisal,Rajihar (Agailjhara Gournadi),,150,180,210,,
Barisal,Bakal (Agailjhara Gournadi),,150,180,210,,
Barisal,Bagdha (Agailjhara Gournadi),,150,180,210,,
Barisal,Goila (Agailjhara Gournadi),,150,180,210,,
Barisal,Rotnopur (Agailjhara Gournadi),,150,180,210,,
Bhola,Tazumuddin Bazar (Bhola),,150,180,210,,
Bhola,Khaser Hat (Tajumuddin),,150,180,210,,
Bhola,Choto Dawri (Tazumuddin-Bhola),,150,180,210,,
Bhola,Dakshin Khaser Hat Bazar (Tazumuddin-Bhola),,150,180,210,,
Bhola,Dasherhat (Tazumuddin),,150,180,210,,
Bhola,Kalirhat (Tazumuddin),,150,180,210,,
Bhola,Kazi Kandi Bazaar (Tazumuddin),,150,180,210,,
Bhola,Anand Bazar (Tazumuddin),,150,180,210,,
Bhola,Tazumuddin Bazar(Bhola),,150,180,210,,
Bhola,Molla Pukurpar (Tazumuddin),,150,180,210,,
Bhola,Muci bari Kona (Tazumuddin),,150,180,210,,
Bhola,Maniram Bazar (Kunjer Hat),,150,180,210,,
Bhola,Lebukata Bazar (Kunjer Hat),,150,180,210,,
Bhola,Kunjer Hat Bazar (Bhola),,150,180,210,,
Bhola,Makkar Pol (Kunjer Hat),,150,180,210,,
Bhola,Kunjer Hat(Bhola),,150,180,210,,
Bhola,Baidyer Pol (Kunjer Hat),,150,180,210,,
Bhola,Dalalbazar (Kunjer Hat),,150,180,210,,
Bhola,Fakirhat (Kunjer Hat-Bhola),,150,180,210,,
Bhola,Laldigir par (Borhanuddin),,150,180,210,,
Bhola,Borhanganj (Borhanuddin),,150,180,210,,
Bhola,Gas field (Borhanuddin),,150,180,210,,
Bhola,Udaipur Rastar Matha (Borhanuddin),,150,180,210,,
Bhola,Daulatkhan Rastar Matha (Borhanuddin),,150,180,210,,
Bhola,Naya Miarhat (Borhanuddin),,150,180,210,,
Bhola,Hakimuddin (Borhanuddin),,150,180,210,,
Bhola,Khas Mahal (Borhanuddin),,150,180,210,,
Bhola,Abulbazar (Borhanuddin),,150,180,210,,
Bhola,Miya Barir Darja (Borhanuddin),,150,180,210,,
Bhola,Powerplant (Borhanuddin),,150,180,210,,
Bhola,Mizirbazar (Borhanuddin),,150,180,210,,
Bhola,Kaciya chowmohani (Borhanuddin),,150,180,210,,
Bhola,Golpar Hajir Hat (Borhanuddin),,150,180,210,,
Bhola,Deula Santirhat (Borhanuddin),,150,180,210,,
Bhola,Lalmohon (Charfession),,150,180,210,,
Bhola,Hazirhat (Manpura-Bhola),,150,180,210,,
Bhola,Hazirhat (Dularhat),,150,180,210,,
Bhola,Dakkhin Aicha (Charfession),,150,180,210,,
Bhola,Ahmedpur (Charfession),,150,180,210,,
Bhola,Shoshivushon (Charfession),,150,180,210,,
Bhola,Dularhat (Charfession),,150,180,210,,
Bhola,Jonota Bazar (Manpura),,150,180,210,,
Bhola,Hazirhat (Charfession ),,150,180,210,,
Bhola,Hazirhat Dularhat (Charfession ),,150,180,210,,
Bhola,Boro Dawri (Lalmohan),,150,180,210,,
Bhola,Mongol Shikdar (Lalmohon),,150,180,210,,
Bhola,Raichad (Lalmohon),,150,180,210,,
Bhola,Loadharing (Lalmohon),,150,180,210,,
Bhola,Sona miar Bazar(Lalmohan),,150,180,210,,
Bhola,Kattar Hat (Lalmohon),,150,180,210,,
Bhola,Ghosher Hat (Charfession),,150,180,210,,
Barguna,Badarkhali (Barguna Sadar),,150,180,210,,
Barguna,Gauri Channa (Barguna Sadar),,150,180,210,,
Barguna,FulJhuri (Barguna Sadar),,150,180,210,,
Barguna,Keorabunya (Barguna Sadar),,150,180,210,,
Barguna,Ayala Patakata (Barguna Sadar),,150,180,210,,
Barguna,Burir Char (Barguna Sadar),,150,180,210,,
Barguna,Dhalua (Barguna Sadar),,150,180,210,,
Barguna,M Baliatali (Barguna Sadar),,150,180,210,,
Barguna,Naltona (Barguna Sadar),,150,180,210,,
Barguna,Purakata (Barguna Sadar),,150,180,210,,
Barguna,Bamna(Mathbaria),,150,180,210,,
Barguna,Douyatola (Bamna),,150,180,210,,
Barguna,Bukabunia (Bamna),,150,180,210,,
Barguna,Raihanpur (Patharghata),,150,180,210,,
Barguna,Nacnapara (Patharghata),,150,180,210,,
Barguna,Charduani (Patharghata),,150,180,210,,
Barguna,Kalmegha (Patharghata),,150,180,210,,
Barguna,Kakchira (Patharghata),,150,180,210,,
Barguna,Kathaltoli (Patharghata-Barguna),,150,180,210,,
Barguna,Bibichini (Betagi),,150,180,210,,
Barguna,Hosnabad (Betagi),,150,180,210,,
Barguna,Mokamia (Batagi),,150,180,210,,
Barguna,Buramojumdar - Kauniya (Betagi),,150,180,210,,
Barguna,Kajirabad (Betagi),,150,180,210,,
Barguna,Sorishamuri (Betagi),,150,180,210,,
Sylhet,Kandi gram (bishwanath),,150,180,210,,
Sylhet,miajaner gaon (bishwanath),,150,180,210,,
Sylhet,Motuk kuna (bishwanath),,150,180,210,,
Sylhet,Doshpaika (bishwanath),,150,180,210,,
Sylhet,Kade pur (bishwanath),,150,180,210,,
Sylhet,Ramdhana  (bishwanath),,150,180,210,,
Sylhet,Boiragi bazar (bishwanath),,150,180,210,,
Sylhet,Noya bondor bazar (bishwanath),,150,180,210,,
Sylhet,Khazanchi (bishwanath),,150,180,210,,
Sylhet,Miro gaon (bishwanath),,150,180,210,,
Sylhet,Rajnogor (Bishwanath),,150,180,210,,
Sylhet,Ponaulla Bazar (bishwanath),,150,180,210,,
Sylhet,Kurua Bazar (Osmaninagar),,150,180,210,,
Sylhet,Doyamir (Osmaninagar),,150,180,210,,
Sylhet,Boaljur(Osmaninagar),,150,180,210,,
Sylhet,Burunga( Osmaninagar),,150,180,210,,
Sylhet,Golmukhafon (Osmaninagar),,150,180,210,,
Sylhet,Hajipur(Osmaninagar),,150,180,210,,
Sylhet,Umor pur (Goalabazar),,150,180,210,,
Sylhet,Khadimpur (Goalabazar),,150,180,210,,
Sylhet,Gourinath (Balaganj),,150,180,210,,
Sylhet,Gohorpur (Balaganj),,150,180,210,,
Sylhet,Kamal bazar (bishwanath),,150,180,210,,
Sylhet,Najir bazar (Osmaninagar),,150,180,210,,
Sylhet,Begumpur (goalabazar),,150,180,210,,
Sylhet,Rashidpur (bishwanath),,150,180,210,,
Comilla,Bagmara,,150,180,210,,
Comilla,Lalmai,,150,180,210,,
Comilla,Jalam,,150,180,210,,
Comilla,Barura Sadar,,150,180,210,,
Comilla,Aganagar,,150,180,210,,
Comilla,Vobanipur,,150,180,210,,
Comilla,Uttar Shilmuri,,150,180,210,,
Comilla,Dakshin Shilmuri,,150,180,210,,
Comilla,Chondimura,,150,180,210,,
Comilla,Galimpur,,150,180,210,,
Comilla,Shilmuri,,150,180,210,,
Comilla,Poyalghacha,,150,180,210,,
Comilla,Adda,,150,180,210,,
Comilla,Uttar Khosbash,,150,180,210,,
Comilla,Dakkhin Khoshbash,,150,180,210,,
Comilla,Rammohon,,150,180,210,,
Comilla,Dewora,,150,180,210,,
Comilla,Chitokda,,150,180,210,,
Comilla,Madhaiya (Cumilla),,150,180,210,,
Noakhali,Nijumdip (Hatiya),,150,180,210,,
Sherpur,Gurduar Nakla,,150,180,210,,
Sherpur,Pathakata Nakla,,150,180,210,,
Sherpur,Nunni Nalitabari,,150,180,210,,
Sherpur,Dhanshail Jhenaigati,,150,180,210,,
Jamalpur,Battajore Bakshiganj,,150,180,210,,
Jamalpur,Nilakshmia Bakshiganj,,150,180,210,,
Jamalpur,Shadhur Para Bakshiganj,,150,180,210,,
Jamalpur,Dhanua Bakshiganj,,150,180,210,,
Sherpur,Garjaripa Srebardi,,150,180,210,,
Sherpur,Bhelua Sribardi,,150,180,210,,
Sherpur,Kurikahania Sribardi,,150,180,210,,
Sherpur,Ghazir Khamar Sheprur Sadar,,150,180,210,,
Sherpur,Bajitkhila  Sheprur Sadar,,150,180,210,,
Sherpur,Bhatsala Sheprur Sadar,,150,180,210,,
Sherpur,Pakuria Sheprur Sadar,,150,180,210,,
Netrokona,Teligati  Atpara,,150,180,210,,
Netrokona,Duaz Atpara,,150,180,210,,
Netrokona,Baniajan Atpara,,150,180,210,,
Netrokona,Asma Barhatta,,150,180,210,,
Netrokona,Thakurakona Barhatta,,150,180,210,,
Netrokona,Singhar Bangla Barhatta,,150,180,210,,
Netrokona,Baushi Barhatta,,150,180,210,,
Netrokona,Barhatta Sadar  Barhatta,,150,180,210,,
Netrokona,Fakira Bazar Barhatta,,150,180,210,,
Netrokona,Jaria Durgapur,,150,180,210,,
Netrokona,Janjail Durghapur,,150,180,210,,
Netrokona,Krisnochor Bazar Durgapur,,150,180,210,,
Netrokona,Birishiri Durgapur,,150,180,210,,
Netrokona,Utrail Durgapur,,150,180,210,,
Netrokona,Chandighar Durgapur,,150,180,210,,
Netrokona,Kailati Kalmakanda,,150,180,210,,
Netrokona,Nazirpur Kalmakanda,,150,180,210,,
Netrokona,Lengura Kalmakanda,,150,180,210,,
Netrokona,Kalmakanda Sadar,,150,180,210,,
Netrokona,Ganda Kendua,,150,180,210,,
Netrokona,Chirang Kendua,,150,180,210,,
Netrokona,Madanpur Kendua,,150,180,210,,
Netrokona,Noapara Kendua,,150,180,210,,
Netrokona,Mashka Kendua,,150,180,210,,
Netrokona,Muzaffarpur Kendua,,150,180,210,,
Netrokona,Sandikona Kendau,,150,180,210,,
Netrokona,Kendua Sadar,,150,180,210,,
Netrokona,Kaitail Madan,,150,180,210,,
Netrokona,Maghan Madan,,150,180,210,,
Netrokona,Madan Centar,,150,180,210,,
Netrokona,Birampur Mohangonj,,150,180,210,,
Netrokona,Maghan Siadhar Mohangonj,,150,180,210,,
Netrokona,Mohangonj Sadar,,150,180,210,,
Netrokona,Agia Purbadhala,,150,180,210,,
Netrokona,Khalishapur Purbadhala,,150,180,210,,
Netrokona,Hogla Purbadhala,,150,180,210,,
Netrokona,Purbadhala Sadar,,150,180,210,,
Netrokona,Shemgonj Purbadhala,,150,180,210,,
Sunamganj,Paikurati Dharmapasha,,150,180,210,,
Sunamganj,Selborash Dharmapasha,,150,180,210,,
Sunamganj,Dharmapasha Sadar,,150,180,210,,
Netrokona,Challishav Netrokona,,150,180,210,,
Netrokona,Dakshin Bishiura Netrokona,,150,180,210,,
Netrokona,Medni Netrokona,,150,180,210,,
Netrokona,Netrokona Sadar,,150,180,210,,
Tangail,Sagordighi(Modhupur),,150,180,210,,
Tangail,Garo Bazar(Modhupur),,150,180,210,,
Tangail,Hamidpur(Modhupur),,150,180,210,,
Tangail,Kadomtoli(Modhupur),,150,180,210,,
Tangail,Jhorka(Modhupur),,150,180,210,,
Tangail,Kakraid(Modhupur),,150,180,210,,
Tangail,Dhalapara(Modhupur),,150,180,210,,
Tangail,Ghatail Senanibash(Modhupur),,150,180,210,,
Mymensingh,Morlicbari Bazar ( Valuka ),,150,180,210,,
Mymensingh,Batajor Bazar ( Valuka ),,150,180,210,,
Mymensingh,Angargara Bazar ( Valuka ),,150,180,210,,
Mymensingh,Mastarbari ( Valuka ),,150,180,210,,
Mymensingh,Sridstore Bazar ( Valuka ),,150,180,210,,
Mymensingh,Shantiganz ( Gafargaon ),,150,180,210,,
Mymensingh,Rasulpur ( Gafargaon ),,150,180,210,,
Mymensingh,Maoshakhali ( Pagla ),,150,180,210,,
Mymensingh,Eschooler Bazar ( Pagla ),,150,180,210,,
Mymensingh,Bord Bazar ( Pagla ),,150,180,210,,
Mymensingh,Goespur ( Pagla ),,150,180,210,,
Mymensingh,Bagar Bazar ( Valuka ),,150,180,210,,
Mymensingh,Utura ( Valuka ),,150,180,210,,
Mymensingh,Nizuri ( Valuka ),,150,180,210,,
Mymensingh,Purabari ( Trishal ),,150,180,210,,
Mymensingh,Trishal Sadar,,150,180,210,,
Mymensingh,Balipara ( Trishal ),,150,180,210,,
Mymensingh,Kalir Bazar ( Trishal ),,150,180,210,,
Mymensingh,Vora Doba ( Trishal ),,150,180,210,,
Mymensingh,Bailor ( Trishal ),,150,180,210,,
Mymensingh,Horirampur ( Trishal ),,150,180,210,,
Habiganj,Asampara (Shayestagnj),,150,180,210,,
Habiganj,Noapara (Madhabpur),,150,180,210,,
Habiganj,Montola (Madhabpur),,150,180,210,,
Habiganj,Mirpurbazar (Shayestaganj),,150,180,210,,
Habiganj,Olipur (Shayestaganj),,150,180,210,,
Habiganj,Markuli (Nabiganj),,150,180,210,,
Habiganj,Kadirganj (Nabiganj),,150,180,210,,
Moulvibazar,Ashidron (Sreemangal),,150,180,210,,
Moulvibazar,Bhunabir  (Sreemangal),,150,180,210,,
Moulvibazar,Kalapur (Sreemangal),,150,180,210,,
Moulvibazar,Kalighat (Sreemangal),,150,180,210,,
Moulvibazar,Mirzapur (Sreemangal),,150,180,210,,
Moulvibazar,Rajghat (Sreemangal),,150,180,210,,
Moulvibazar,Satgaon (Sreemangal),,150,180,210,,
Moulvibazar,Sindurkhan (Sreemangal),,150,180,210,,
Moulvibazar,Madhabpur (Kamalganj),,150,180,210,,
Moulvibazar,Ali Nagar (Kamalganj),,150,180,210,,
Moulvibazar,Bhanugach (Kamalganj),,150,180,210,,
Moulvibazar,Islampur (Kamalganj),,150,180,210,,
Moulvibazar,Akhailkura (Moulvibazar),,150,180,210,,
Moulvibazar,Amtail (Moulvibazar),,150,180,210,,
Moulvibazar,Giasnagar (Moulvibazar),,150,180,210,,
Moulvibazar,Kamalpur (Moulvibazar),,150,180,210,,
Moulvibazar,Khalilpur (Moulvibazar),,150,180,210,,
Moulvibazar,Manumukh (Moulvibazar),,150,180,210,,
Moulvibazar,Mostafapur (Moulvibazar),,150,180,210,,
Moulvibazar,Nazirabad (Moulvibazar),,150,180,210,,
Moulvibazar,Kagabala (Moulvibazar),,150,180,210,,
Patuakhali,Labukhali (Dumki),,150,180,210,,
Patuakhali,Badarpur (Patuakhali Sadar),,150,180,210,,
Patuakhali,Boro Bighai (Patuakhali Sadar),,150,180,210,,
Patuakhali,Choto Bighai (Patuakhali Sadar),,150,180,210,,
Patuakhali,Itbaria (Patuakhali Sadar),,150,180,210,,
Patuakhali,Jainkathi (Patuakhali Sadar),,150,180,210,,
Patuakhali,Kalikapur (Patuakhali Sadar),,150,180,210,,
Patuakhali,Laukathi (Patuakhali Sadar),,150,180,210,,
Patuakhali,Lohalia (Patuakhali Sadar),,150,180,210,,
Patuakhali,Madarbunia (Patuakhali Sadar),,150,180,210,,
Patuakhali,Marichbunia (Patuakhali Sadar),,150,180,210,,
Patuakhali,Badura Bazar(Auliapur),,150,180,210,,
Patuakhali,Sheikh Hasina cantonment (Lebukhali, Patuakhali),No,150,180,1%,
Patuakhali,Adabaria (Bauphal),,150,180,210,,
Patuakhali,Daspara (Bauphal),,150,180,210,,
Patuakhali,Dhulia (Bauphal),,150,180,210,,
Patuakhali,Kanchi Para (Bauphal),,150,180,210,,
Patuakhali,Kalisuri (Bauphal),,150,180,210,,
Patuakhali,Kanakdia (Bauphal),,150,180,210,,
Patuakhali,Keshabpur (Bauphal),,150,180,210,,
Patuakhali,Nowmala (Bauphal),,150,180,210,,
Patuakhali,Nazirpur (Bauphal),,150,180,210,,
Patuakhali,Bahrampur (Dashmina),,150,180,210,,
Patuakhali,Banshbaria (Dashmina),,150,180,210,,
Patuakhali,Rangopaldi (Dashmina),,150,180,210,,
Patuakhali,Amkhola (Galachipa),,150,180,210,,
Patuakhali,Chalitabunia (Galachipa),,150,180,210,,
Patuakhali,Char Kajal (Galachipa),,150,180,210,,
Patuakhali,Chiknikandi (Galachipa),,150,180,210,,
Patuakhali,Golkhali (Galachipa),,150,180,210,,
Patuakhali,Panpatty (Galachipa),,150,180,210,,
Patuakhali,Char Bishwas (Galachipa),,150,180,210,,
Patuakhali,Char Montaj (Galachipa),,150,180,210,,
Patuakhali,Gazalia (Galachipa),,150,180,210,,
Patuakhali,Rangabali (Dashmina),,150,180,210,,
Perojpur,Swarupkathi,,150,180,210,,
Perojpur,Inderhat (Swarupkathi),,150,180,210,,
Perojpur,Miarhat (Swarupkathi),,150,180,210,,
Perojpur,Dubi Bazar (Swarupkathi),,150,180,210,,
Perojpur,Sangitkathi (Swarupkathi),,150,180,210,,
Perojpur,Kuriana (Swarupkathi),,150,180,210,,
Perojpur,Mahmudkathi (Swarupkathi),,150,180,210,,
Perojpur,Korfa (Swarupkathi),,150,180,210,,
Perojpur,Sohagdol (Swarupkathi),,150,180,210,,
Perojpur,Alkir hat (Swarupkathi),,150,180,210,,
Perojpur,Balihari (Swarupkathi),,150,180,210,,
Perojpur,Nanduhar (Swarupkathi),,150,180,210,,
Perojpur,Kaurikhara  (swarupkathi),,150,180,210,,
Perojpur,Jalabari (Swarupkathi),,150,180,210,,
Perojpur,Hogla Betka (Swarupkathi),,150,180,210,,
Perojpur,Ekota bajar (Swarupkathi),,150,180,210,,
Perojpur,Uribuniya (Swarupkathi),,150,180,210,,
Perojpur,Batnatola (Swarupkathi),,150,180,210,,
Perojpur,Doihari (Swarupkathi),,150,180,210,,
Perojpur,Sutiakathi (Swarupkathi),,150,180,210,,
Brahmanbaria,Harashpur (Bijoynagar)-Brahmanbaria,,150,180,210,,
Brahmanbaria,Champaknagar (Bijoynagar)-Brahmanbaria,,150,180,210,,
Brahmanbaria,Mugra Bazar (Akhaura)-Brahmanbaria,,150,180,210,,
Brahmanbaria,Gazibazar (Bijoynagar)-Brahmanbaria,,150,180,210,,
Brahmanbaria,Azampur (Akhaura)-Brahmanbaria,,150,180,210,,
Brahmanbaria,Durgapur (Akhaura)-Brahmanbaria,,150,180,210,,
Brahmanbaria,Moniondho (Akhaura)-Brahmanbaria,,150,180,210,,
Brahmanbaria,Amtoli Bazar (Bijoynagar)-Brahmanbaria,,150,180,210,,
Brahmanbaria,Islampur  (Bijoynagar),,150,180,210,,
Brahmanbaria,KalibariÂ  (Bijoynagar)-Brahmanbaria,,150,180,210,,
Brahmanbaria,BishnupurÂ  (Bijoynagar)-Brahmanbaria,,150,180,210,,
Brahmanbaria,PottonÂ  (Bijoynagar)-Brahmanbaria,,150,180,210,,
Brahmanbaria,Debagram (Akhaura)-Brahmanbaria,,150,180,210,,
Brahmanbaria,Paharpur (Bijoy nagar-Brahmanbaria),,150,180,210,,
Comilla,Debidwar (Comilla),,150,180,210,,
Comilla,Eliotganj-Cumilla,,150,180,210,,
Sirajganj,Enayetpur,,150,180,210,,
Sunamganj,Anwarpur-Tahirpur,,150,180,210,,
Sunamganj,Balijuri-Tahirpur,,150,180,210,,
Sunamganj,Shaktiarkhola-Biswambharpur,,150,180,210,,
Sunamganj,Polash-Biswambharpur,,150,180,210,,
Sunamganj,Dhanpur-Biswambharpur,,150,180,210,,
Sunamganj,Mathurkandi-Biswambharpur,,150,180,210,,
Sunamganj,Chenakandi-Biswambharpur,,150,180,210,,
Sunamganj,Binnakuli-Biswambharpur,,150,180,210,,
Sunamganj,Laurerghar-Biswambharpur,,150,180,210,,
Sunamganj,Borsora-Tahirpur,,150,180,210,,
Sunamganj,Chragaon-Tahirpur,,150,180,210,,
Sunamganj,Sreepur-Tahirpur,,150,180,210,,
Sunamganj,Baliaghat-Tahirpur,,150,180,210,,
Sunamganj,Bagli-Tahirpur,,150,180,210,,
Jamalpur,Islampur Dewanganj,,150,180,210,,
Jamalpur,Katharbill Dewanganj,,150,180,210,,
Jamalpur,Taratia Dewanganj,,150,180,210,,
Jamalpur,Sanandabari Dewanganj,,150,180,210,,
Jamalpur,Kawniarchar Dewanganj,,150,180,210,,
Habiganj,Jagadishpur & Teliapara (Madhabpur),,150,180,210,,
Brahmanbaria,Budunti (Bijoynagar),,150,180,210,,
Brahmanbaria,Chor Islampur (Bijoynagar),,150,180,210,,
Habiganj,Inathganj (Nabiganj),,150,180,210,,
Comilla,Mia Bazar -Chowddagram,,150,180,210,,
